,year,month,day,avg_temp,highest_temp,lowest_temp,cloud,rainfall
12371,1993,12,29,1,7.8,-4.1,0,
12372,1993,12,30,3.6,5.5,0.9,9.3,8.1
12373,1993,12,31,-1.5,1.3,-4.2,5,0
12374,1994,1,1,-2.2,2.5,-6.8,4.8,
12375,1994,1,2,2.9,6.3,-0.3,8.3,
12376,1994,1,3,4.3,8.1,-0.3,4.8,
12377,1994,1,4,-1.2,2.2,-4.6,0,
12378,1994,1,5,1.1,5.2,-1.9,9,0.2
12379,1994,1,6,1.9,5.1,-4.1,5.8,2.4
12380,1994,1,7,-2.4,2,-6.8,2.5,
12381,1994,1,8,2.2,7.3,-2.5,3.8,
12382,1994,1,9,6.6,10,4,7,
12383,1994,1,10,5.5,8.9,2.6,7.8,
12384,1994,1,11,3.7,4.9,0.6,9.5,0.3
12385,1994,1,12,1.8,3.6,0.5,9.3,
12386,1994,1,13,0.7,3.6,-3.1,3.5,
12387,1994,1,14,-2.4,2.4,-6,0,
12388,1994,1,15,0.5,7.6,-4.3,0,
12389,1994,1,16,2.7,6.3,-1.1,7.5,0
12390,1994,1,17,2.2,4.9,-4.4,9.5,1.4
12391,1994,1,18,-7.9,-4,-11.4,1.8,
12392,1994,1,19,-8.5,-3.5,-12.3,0,
12393,1994,1,20,-7,-3.2,-10.4,0,
12394,1994,1,21,-5.6,-1.6,-9.8,2.5,0
12395,1994,1,22,-4,-0.1,-6.6,5.3,0.6
12396,1994,1,23,-7,-4.2,-9.5,2.5,1
12397,1994,1,24,-5.8,-1.3,-11.4,6,0
12398,1994,1,25,0.6,4.8,-2.9,7.3,0.4
12399,1994,1,26,0.4,4.1,-5.6,5,0.2
12400,1994,1,27,-4.5,0.8,-8.7,0.3,
12401,1994,1,28,-1.9,2.8,-5.1,4,
12402,1994,1,29,-2.7,1.3,-5.4,0,
12403,1994,1,30,-2.9,1.6,-7.5,4.5,
12404,1994,1,31,2.1,7.1,-1.3,7.5,
12405,1994,2,1,0.6,3.7,-4.4,3.8,
12406,1994,2,2,-3.7,0.4,-7.6,1.8,0
12407,1994,2,3,-1.2,3.2,-4.7,0,
12408,1994,2,4,-1.3,2.7,-3.9,5.5,
12409,1994,2,5,2.4,7.3,-1.6,7.8,
12410,1994,2,6,4,6.5,2,9.3,
12411,1994,2,7,2.8,8.2,-0.7,4.3,
12412,1994,2,8,2.3,4.2,0.4,7.5,5.7
12413,1994,2,9,-5.7,2.7,-8.9,6,7.4
12414,1994,2,10,-7.1,-2.4,-10.8,1,
12415,1994,2,11,-2.7,1.5,-6.6,9.3,0
12416,1994,2,12,-0.1,4.1,-3.3,3.5,0.7
12417,1994,2,13,-1.9,3.4,-6.2,0,
12418,1994,2,14,-0.3,6,-5.5,2,
12419,1994,2,15,2.6,7.1,-0.3,8.8,
12420,1994,2,16,2.3,7.1,-0.9,0,
12421,1994,2,17,2.6,9.6,-2.8,1.3,
12422,1994,2,18,3.9,11.3,-0.6,1.8,
12423,1994,2,19,4.6,11.4,-0.8,1.8,
12424,1994,2,20,4.1,10.4,0.2,3.3,
12425,1994,2,21,1.1,4.3,-2.6,2.5,0
12426,1994,2,22,-1.1,1.8,-3.6,7.5,1
12427,1994,2,23,-0.9,3.5,-4.2,1.3,
12428,1994,2,24,1.3,8.5,-4.8,2.8,
12429,1994,2,25,3.1,8.1,-0.3,6,
12430,1994,2,26,3.2,9.3,-2.2,0,
12431,1994,2,27,4.9,11,-0.1,4.3,
12432,1994,2,28,2,6.9,-3.8,3.8,
12433,1994,3,1,-1.4,4.4,-5.5,0.3,
12434,1994,3,2,2.5,7.9,-2.7,1.8,
12435,1994,3,3,2.2,6.3,-1.2,6.8,0
12436,1994,3,4,3.6,7.1,-0.2,9.5,0.1
12437,1994,3,5,4.6,10.3,0.5,2,
12438,1994,3,6,6.9,13.4,1.2,5.8,
12439,1994,3,7,9.6,13.6,6.1,8.8,18.5
12440,1994,3,8,8.2,13,0.8,8.3,0.7
12441,1994,3,9,-0.5,2.8,-3.5,6.5,
12442,1994,3,10,-1.4,3.2,-5.4,0,
12443,1994,3,11,1.9,5.1,-1.5,5.8,0
12444,1994,3,12,3.3,6.9,-0.6,7.5,
12445,1994,3,13,0,3.7,-2.6,5.8,
12446,1994,3,14,0.7,5.4,-3.2,2.5,0
12447,1994,3,15,2.3,6.9,-1.2,0,
12448,1994,3,16,3.5,8.6,0,4.3,
12449,1994,3,17,3.7,9.7,-0.8,1.5,
12450,1994,3,18,4.4,10.9,-0.4,0,
12451,1994,3,19,6,13.3,0.3,0,
12452,1994,3,20,7.7,13.2,3.3,2.3,
12453,1994,3,21,7.6,12.1,2.8,5,
12454,1994,3,22,5,8.6,3.3,10,8.8
12455,1994,3,23,3.9,8.6,0.4,3,
12456,1994,3,24,1.3,4.1,-0.5,7.5,3.6
12457,1994,3,25,1.1,4.8,-1.6,2.3,0
12458,1994,3,26,2.4,6.8,-1.5,2,
12459,1994,3,27,5.1,11,-0.1,0,
12460,1994,3,28,6.4,9.5,4.4,8.8,
12461,1994,3,29,7.4,13.1,2.8,3,
12462,1994,3,30,6.8,13.3,1.3,2.3,
12463,1994,3,31,10.1,18.6,3.1,0,
12464,1994,4,1,10.7,17.4,7.1,4.8,
12465,1994,4,2,10.1,14.6,6.7,0,
12466,1994,4,3,13.1,21.4,7.4,5.3,
12467,1994,4,4,15.3,21.3,10,0.3,
12468,1994,4,5,18.1,27.4,8.8,0.5,
12469,1994,4,6,19.8,28.9,13.1,5.3,
12470,1994,4,7,19.3,26.4,10.8,4,1
12471,1994,4,8,10.2,13.4,8.5,7.5,
12472,1994,4,9,10.1,15.4,5.9,5.8,
12473,1994,4,10,11.1,17.5,5.7,7,
12474,1994,4,11,14.9,21.5,7.8,6,
12475,1994,4,12,11.8,17.4,8.7,8.3,43.4
12476,1994,4,13,9.8,14.6,5.8,0.3,
12477,1994,4,14,10.2,15.4,5.7,0.8,
12478,1994,4,15,13.1,19.8,6.4,0,
12479,1994,4,16,14.2,19.8,9,0.5,
12480,1994,4,17,15.6,21.8,8.8,6.3,
12481,1994,4,18,17,21.8,13.9,7,
12482,1994,4,19,18.7,26.6,11.2,3.3,
12483,1994,4,20,20.1,24.3,16.4,9.5,
12484,1994,4,21,20.8,28.7,13.8,5.5,
12485,1994,4,22,18.9,23.1,15.8,9.3,0
12486,1994,4,23,17.6,23.1,13.2,6,
12487,1994,4,24,15.4,22,9.3,1.3,
12488,1994,4,25,16.1,24.7,10.4,3.8,
12489,1994,4,26,17.6,26,10,1.3,
12490,1994,4,27,15.9,19.9,11.9,7,0.5
12491,1994,4,28,14.5,21.4,10.2,2.8,
12492,1994,4,29,17.8,23.8,12.4,3,
12493,1994,4,30,18.5,24,13.9,8.8,
12494,1994,5,1,20.2,23.8,17.9,10,0
12495,1994,5,2,22.5,27.2,18.9,4.8,0
12496,1994,5,3,17.3,23.8,9.9,8,26.8
12497,1994,5,4,10.9,14.2,9.5,9.5,3.6
12498,1994,5,5,10.8,14,8.3,7.3,5.8
12499,1994,5,6,14.9,21.5,9.5,0.3,
12500,1994,5,7,17.6,24.1,12.8,2.8,
12501,1994,5,8,17.1,24.5,11.3,1,
12502,1994,5,9,19.6,27.2,10.6,2.3,
12503,1994,5,10,19.7,23.8,16.9,8,8.7
12504,1994,5,11,20.2,26.8,15.6,7,0.1
12505,1994,5,12,20.3,27.3,13.3,0.5,
12506,1994,5,13,20.2,25.4,16.1,4.3,
12507,1994,5,14,16.5,18.3,14.5,10,30.7
12508,1994,5,15,14.5,16.2,13,8.5,18.1
12509,1994,5,16,14.8,19.6,12,5,0
12510,1994,5,17,15.6,21.3,10.2,2,
12511,1994,5,18,15.5,20.6,11.5,2,
12512,1994,5,19,15.1,22.3,8.6,0.3,
12513,1994,5,20,18.1,26.8,10,3.3,
12514,1994,5,21,17.5,21.3,15.6,9.5,0.2
12515,1994,5,22,19.4,25,15.5,6.5,
12516,1994,5,23,20.9,28,13.7,1.5,
12517,1994,5,24,20,25.2,17.1,7,20.6
12518,1994,5,25,19.7,22.7,17.5,8.8,35.4
12519,1994,5,26,21.5,25.8,15.9,8,
12520,1994,5,27,17.2,21.8,13.3,0,
12521,1994,5,28,18.8,24.3,11.3,4.3,
12522,1994,5,29,19,23.3,15.6,5,2.3
12523,1994,5,30,18.6,24.6,13.4,0.5,
12524,1994,5,31,19.7,25.2,14.8,3.5,0.1
12525,1994,6,1,20.4,27.6,14.2,0.5,
12526,1994,6,2,21,27.6,15.1,0,
12527,1994,6,3,21.1,26.7,16.2,7.8,
12528,1994,6,4,21.7,25.8,17.3,5.8,
12529,1994,6,5,22.3,30,15,3.5,
12530,1994,6,6,22.7,28.4,17.4,7,
12531,1994,6,7,22.8,27.9,17.5,6,
12532,1994,6,8,21.3,27,17.6,7.8,
12533,1994,6,9,21.1,26.8,17.2,3.5,0
12534,1994,6,10,20.9,28.1,16.5,4.8,
12535,1994,6,11,22.1,29.7,16.6,3.5,
12536,1994,6,12,23.1,29.5,17.8,3.8,
12537,1994,6,13,25.3,31.2,20,7.3,
12538,1994,6,14,25.7,32.7,19.7,1.3,
12539,1994,6,15,25.5,31.6,19.9,2.3,
12540,1994,6,16,26.4,33.3,20.5,0,
12541,1994,6,17,27.4,34.7,20.2,6.8,
12542,1994,6,18,23.2,26.9,19.5,9.5,0
12543,1994,6,19,20.3,26.3,15.3,6.3,0
12544,1994,6,20,20.5,29.3,13.4,0.8,
12545,1994,6,21,21.8,27.9,16.7,1.8,
12546,1994,6,22,21.7,26.5,17.4,9.5,0
12547,1994,6,23,19.7,22,17,10,8.5
12548,1994,6,24,22.3,26.9,18.3,5,
12549,1994,6,25,22.6,25.1,20.8,10,1.4
12550,1994,6,26,23.4,26.4,20.8,8.5,21.5
12551,1994,6,27,24.6,29.4,20.8,7,0
12552,1994,6,28,25,30,20.7,5.5,1.1
12553,1994,6,29,23.9,27.2,21.4,10,1.9
12554,1994,6,30,22.7,23.4,22.2,10,50.6
12555,1994,7,1,22.3,23.6,21.4,10,31.3
12556,1994,7,2,25.1,29.8,21.3,9.5,
12557,1994,7,3,25.8,28.4,23.2,7.8,3.5
12558,1994,7,4,26.1,28.1,23.1,7.3,0
12559,1994,7,5,23.8,26.2,22.2,10,70.1
12560,1994,7,6,24.9,29,22.6,10,15.6
12561,1994,7,7,24.7,25.6,23.9,10,4.9
12562,1994,7,8,26.5,31.6,23.5,8.8,1.4
12563,1994,7,9,28.3,32.4,25.5,6.5,0
12564,1994,7,10,26,27,25,9,6.7
12565,1994,7,11,27.1,31.7,24.5,7,0
12566,1994,7,12,28.5,34.6,23,4,
12567,1994,7,13,30.6,34.6,26.8,4.8,
12568,1994,7,14,27.9,30.1,26.2,9.3,0
12569,1994,7,15,28.4,32.7,25.4,8.3,
12570,1994,7,16,28.7,33.3,25.4,7.3,
12571,1994,7,17,28.7,33.4,24.8,5.3,
12572,1994,7,18,30.9,36,26.3,2.5,
12573,1994,7,19,29.6,34.2,26.2,2.5,
12574,1994,7,20,28.9,34.3,25.3,3.5,
12575,1994,7,21,29.5,35.5,26,4.8,
12576,1994,7,22,31.1,35.5,27.1,3.5,
12577,1994,7,23,32.6,38.2,28,1.8,
12578,1994,7,24,33.1,38.4,28.1,0.5,
12579,1994,7,25,31.9,36.8,27.3,0.3,
12580,1994,7,26,31.7,37.1,26.9,2.8,
12581,1994,7,27,31,36,26.5,6.3,0
12582,1994,7,28,31.3,35.9,27.2,3.3,0
12583,1994,7,29,31,35.6,28.7,5.3,1.9
12584,1994,7,30,29.9,32.5,27.8,8.3,0.8
12585,1994,7,31,28.6,33.7,26.6,8.5,3.3
12586,1994,8,1,26.3,29.3,24.8,8,9.6
12587,1994,8,2,28.7,33.9,25.1,7,0
12588,1994,8,3,28.9,32.5,26.8,7.3,0
12589,1994,8,4,29.1,32.4,26.4,8.3,2
12590,1994,8,5,30.2,35.6,26.8,5,
12591,1994,8,6,30.5,35.9,27.1,4.3,
12592,1994,8,7,29.7,33.6,27.4,6.5,
12593,1994,8,8,29.8,33.8,27.1,5.3,
12594,1994,8,9,30.4,37,25.6,5.8,
12595,1994,8,10,26.3,29.3,23.3,10,76.1
12596,1994,8,11,27.4,32.6,23.2,9,8.9
12597,1994,8,12,30.8,35.5,26.7,3.8,
12598,1994,8,13,31.1,36.2,26.8,0.8,
12599,1994,8,14,31,34.8,27.2,3,
12600,1994,8,15,30.3,33.5,28.8,8.5,0.2
12601,1994,8,16,29.4,32.6,26.7,9,0.3
12602,1994,8,17,26.6,29.9,25,8.3,1.2
12603,1994,8,18,26.4,29.1,24.2,9.5,
12604,1994,8,19,27.6,32.7,23,3.8,
12605,1994,8,20,26.7,32.4,23,1.5,
12606,1994,8,21,26,31.6,21.5,0,
12607,1994,8,22,25.4,31.7,19,2,
12608,1994,8,23,26.1,31.6,20.7,3.3,
12609,1994,8,24,26.5,31.5,21.7,4,
12610,1994,8,25,24.1,26,22.4,9.3,43.5
12611,1994,8,26,26.3,31.4,23.5,5.3,
12612,1994,8,27,26.2,30.1,23.2,8.3,
12613,1994,8,28,22.5,25.9,20.6,10,74.7
12614,1994,8,29,24.6,26.4,22.1,10,8.6
12615,1994,8,30,25.6,28.2,23.6,7.3,7.6
12616,1994,8,31,25.9,30.6,22.6,2.8,
12617,1994,9,1,26.7,31.7,23,5.3,
12618,1994,9,2,25.1,28.3,23.1,6.5,6.5
12619,1994,9,3,25.5,31.7,21.6,3.5,
12620,1994,9,4,26.6,32,22.6,5.3,0.1
12621,1994,9,5,24.3,27,20.6,7.5,17.6
12622,1994,9,6,23.4,29,18,2.5,
12623,1994,9,7,23.5,29.8,17.6,1.5,
12624,1994,9,8,23.3,28.9,17.8,1.5,
12625,1994,9,9,23.7,28.2,20.1,8,0.3
12626,1994,9,10,21.2,23.8,18.4,8.5,10.7
12627,1994,9,11,19.9,24,15.7,5,
12628,1994,9,12,20.1,25.5,15.6,2,
12629,1994,9,13,19.4,25.5,13.5,0.3,
12630,1994,9,14,20.8,26.6,14.8,0.3,
12631,1994,9,15,20.9,26.8,16.3,1.5,
12632,1994,9,16,20.6,26.8,14.1,3.8,
12633,1994,9,17,19.2,23.7,17.8,10,5.1
12634,1994,9,18,20.4,24.9,17.9,8.3,0
12635,1994,9,19,21.6,26.6,16.5,2.3,
12636,1994,9,20,20.9,26,17.8,3.8,2.1
12637,1994,9,21,20.2,25.2,15.4,2.3,
12638,1994,9,22,19,22.8,15.2,5.3,15.5
12639,1994,9,23,17.8,22.9,13.9,0.8,
12640,1994,9,24,17,22.9,12.8,4.3,1
12641,1994,9,25,17.6,23.2,12.1,3.3,
12642,1994,9,26,17.8,22,15.1,7.8,1.8
12643,1994,9,27,18.3,24.2,12.6,0.5,
12644,1994,9,28,19,25.5,12.4,0.3,
12645,1994,9,29,18.9,24.8,15.1,1.5,
12646,1994,9,30,17.8,23.5,12.3,1.3,
12647,1994,10,1,18.2,24,13.1,1.5,
12648,1994,10,2,18.6,24.4,13.7,3,5.3
12649,1994,10,3,16.9,21.5,14.7,8,20.5
12650,1994,10,4,16.2,18.9,13.4,6.3,3.4
12651,1994,10,5,14.9,19.9,10.5,1.8,2.4
12652,1994,10,6,19.6,23.8,15.4,2,0.3
12653,1994,10,7,17.7,22.1,13.1,6.5,
12654,1994,10,8,19.2,25,15.1,4,
12655,1994,10,9,19.7,25.9,15.2,5.3,
12656,1994,10,10,18.6,20.4,16.9,9.3,0
12657,1994,10,11,18.3,21.9,16.2,8.8,15
12658,1994,10,12,17.4,20.5,15.8,8.8,79.4
12659,1994,10,13,18.6,23.9,15.3,2,
12660,1994,10,14,16.1,22,12,2,
12661,1994,10,15,14.6,16.6,12.2,7.5,10.9
12662,1994,10,16,16.3,21.8,13.6,8.3,54.5
12663,1994,10,17,17.1,22.1,13.8,4,
12664,1994,10,18,16.2,21.2,11.2,5,
12665,1994,10,19,16.1,20.2,13,6.5,
12666,1994,10,20,13.3,19.5,8.6,4.8,1.7
12667,1994,10,21,8.7,10.4,7.4,10,21.1
12668,1994,10,22,11.4,17.5,7,4.5,
12669,1994,10,23,12.8,20.9,5.8,0,
12670,1994,10,24,14.6,20.3,10.7,4,
12671,1994,10,25,12.8,18.5,7.8,0,
12672,1994,10,26,12.8,19.3,7.6,0,
12673,1994,10,27,13.6,21.4,8.2,0,
12674,1994,10,28,12.2,17.9,8.4,3,0
12675,1994,10,29,10.6,15.8,6.1,0,
12676,1994,10,30,8.7,15.5,4.7,0.5,
12677,1994,10,31,9.4,16.6,3.2,0,
12678,1994,11,1,11.2,17.9,5.8,1.5,
12679,1994,11,2,12.4,17.6,8.1,7,4.2
12680,1994,11,3,11.1,15.7,6.9,0,
12681,1994,11,4,9.4,16,3.3,2.5,
12682,1994,11,5,11.5,16.4,6.8,6.3,0.8
12683,1994,11,6,14.9,19.8,8.7,4.5,
12684,1994,11,7,8.7,14.2,4.6,0,
12685,1994,11,8,10.6,18.7,3.6,0,
12686,1994,11,9,11.9,16.3,6.3,4.8,
12687,1994,11,10,14.3,16.8,11.5,7.8,1.8
12688,1994,11,11,11.5,15.5,7.3,1.3,
12689,1994,11,12,12.1,15.2,8.3,6.8,2.1
12690,1994,11,13,9,16.2,3.4,0.8,
12691,1994,11,14,8.8,10,7.4,9.3,3.4
12692,1994,11,15,8,9,7,9.5,
12693,1994,11,16,11,15.8,7.7,7.8,
12694,1994,11,17,12.6,16.6,9.7,7.3,4
12695,1994,11,18,11.8,12.8,10.5,10,31.8
12696,1994,11,19,10.1,13.8,7.5,0.8,
12697,1994,11,20,8.4,12.9,5.4,0,
12698,1994,11,21,6,10.8,2.2,1.3,
12699,1994,11,22,6.2,10.5,2.3,0.3,
12700,1994,11,23,7.3,12.9,2.9,2,
12701,1994,11,24,8.7,11,6.5,9.8,1.1
12702,1994,11,25,5.5,8.5,1.6,2,
12703,1994,11,26,2.7,6.5,0,0,
12704,1994,11,27,3.5,8.7,-2.2,2.5,
12705,1994,11,28,8.1,11,5.2,10,0.4
12706,1994,11,29,4.9,8.3,2.9,2.5,
12707,1994,11,30,5.8,12.2,1.2,5.8,
12708,1994,12,1,9.4,12.4,6.7,8.5,4.5
12709,1994,12,2,0.1,7.9,-6.6,3,
12710,1994,12,3,-4.5,-0.6,-7.6,0,
12711,1994,12,4,-2.9,1,-6.7,5,0.7
12712,1994,12,5,-0.2,2.6,-3,2.5,
12713,1994,12,6,2.8,9.1,-2.7,3,
12714,1994,12,7,7.9,10.8,4.8,2.3,2.3
12715,1994,12,8,6.9,11.7,1.3,5.8,9.4
12716,1994,12,9,6.6,9.7,2.3,6,4.6
12717,1994,12,10,6,12.3,0.2,1,
12718,1994,12,11,8.3,9.8,5.9,9,1
12719,1994,12,12,3.8,5.9,-0.9,6.3,0.1
12720,1994,12,13,-1.5,0.7,-3.3,3.5,
12721,1994,12,14,-2.1,-0.4,-5.5,5.3,0.2
12722,1994,12,15,-7.2,-3.5,-10.3,0,
12723,1994,12,16,-8.7,-4.2,-12.6,0.8,
12724,1994,12,17,-5.6,-1.9,-8.7,3.5,
12725,1994,12,18,-5,-0.7,-7.8,0,
12726,1994,12,19,-4.7,-0.2,-9.3,4,
12727,1994,12,20,-1.6,1.6,-5.3,3,
12728,1994,12,21,0.7,3.6,-2.1,2.5,
12729,1994,12,22,2.4,5.2,-0.4,9,
12730,1994,12,23,6,10,2.7,7.8,
12731,1994,12,24,6.9,10.5,4.7,9,
12732,1994,12,25,4.7,10.4,0.3,0,
12733,1994,12,26,5.2,7.6,2.2,8,0
12734,1994,12,27,1.9,4.1,0.2,6.5,
12735,1994,12,28,0.4,3.1,-2.5,2.5,
12736,1994,12,29,-0.4,4,-4.3,0,
12737,1994,12,30,0.9,3.4,-1.8,7.5,0.7
12738,1994,12,31,-1,1.3,-4,3,
12739,1995,1,1,-2.8,1.1,-5.9,0,
12740,1995,1,2,-1.1,3.6,-5.9,2.3,
12741,1995,1,3,0.9,1.6,-0.4,9.8,3.7
12742,1995,1,4,0.2,2.2,-3.6,5.5,0.4
12743,1995,1,5,-2.2,1.3,-4.7,2.5,0.5
12744,1995,1,6,-3.1,0.3,-6.4,0,
12745,1995,1,7,3.6,9.3,-2.4,6.3,
12746,1995,1,8,6.7,10.3,3.5,7.5,
12747,1995,1,9,1.3,7.3,-5.2,3.3,
12748,1995,1,10,-5.4,-1.8,-7.4,0,
12749,1995,1,11,-5,-1.3,-8.3,1,
12750,1995,1,12,-3.2,1.6,-7.7,5,2.1
12751,1995,1,13,-5.1,-1.5,-7.4,0.5,
12752,1995,1,14,-5.9,-1.7,-9.4,0,
12753,1995,1,15,-3.3,1.9,-8.1,2.3,
12754,1995,1,16,-0.4,3.4,-3.2,1,
12755,1995,1,17,-1.2,3,-4.5,0,
12756,1995,1,18,-1.3,3,-5.7,3.3,0.6
12757,1995,1,19,-4.4,-0.5,-8.1,3.8,
12758,1995,1,20,-1.1,3.6,-4.9,3.5,
12759,1995,1,21,0.7,2.8,-1.8,7.3,
12760,1995,1,22,2.9,4.5,0.5,10,4
12761,1995,1,23,0.6,3.3,-3.4,4,
12762,1995,1,24,-2.5,0.6,-5.1,0,
12763,1995,1,25,-0.9,3,-5.3,4.5,0
12764,1995,1,26,-4.6,0.5,-7.9,0,
12765,1995,1,27,-5,1,-9.5,1.5,0
12766,1995,1,28,-5.9,-2.2,-9.3,0,0
12767,1995,1,29,-6.2,-3.2,-9,3.3,0.3
12768,1995,1,30,-7,-2.3,-11.1,0,
12769,1995,1,31,-4.4,0.5,-8.3,0.3,
12770,1995,2,1,-3.8,1.4,-7.9,0,
12771,1995,2,2,-2.3,3.9,-7.3,0,
12772,1995,2,3,-1.5,3,-5.2,1.3,
12773,1995,2,4,-2.1,1.6,-5.1,1,
12774,1995,2,5,-3,1.7,-7.7,0,
12775,1995,2,6,-1.5,3.4,-6.6,0.3,
12776,1995,2,7,1.4,7.3,-3.7,1.8,
12777,1995,2,8,3.6,8,-1,5.3,
12778,1995,2,9,4.1,7,0.9,3.5,
12779,1995,2,10,3.6,9.3,-0.8,0.5,
12780,1995,2,11,3.6,9.9,-1,0.5,
12781,1995,2,12,3.5,6.3,0.7,8.3,
12782,1995,2,13,1.4,5.3,-1.8,0,
12783,1995,2,14,-0.2,4.2,-3.8,0.3,
12784,1995,2,15,0.5,3.1,-2.6,2.8,0.1
12785,1995,2,16,-1,3.4,-4.9,0,
12786,1995,2,17,0.3,5.9,-4.3,0,
12787,1995,2,18,2.9,9.8,-2.6,4.5,
12788,1995,2,19,3.6,9.4,-1.1,0,
12789,1995,2,20,2.3,7.2,-0.9,0,
12790,1995,2,21,1.1,6.2,-3.1,0,
12791,1995,2,22,1.3,6.8,-3,0,
12792,1995,2,23,2.6,8.3,-1.7,0.8,
12793,1995,2,24,3.4,8.7,-1.6,2.8,
12794,1995,2,25,2.3,6.7,1,9,4.5
12795,1995,2,26,1.8,5.4,-0.2,6.5,0.1
12796,1995,2,27,3.1,8,-2.4,3.5,
12797,1995,2,28,3.8,6.7,0.2,10,0.5
12798,1995,3,1,2.1,6.9,-1.1,5.3,
12799,1995,3,2,2.5,6.9,-1.6,3.3,
12800,1995,3,3,1.7,4.8,-1,3.3,0
12801,1995,3,4,2,6,-1.1,2.3,0
12802,1995,3,5,2.9,8.8,-2.5,1.8,
12803,1995,3,6,7.1,11.6,3.4,5.3,
12804,1995,3,7,8.6,13.6,4.8,4,
12805,1995,3,8,8.8,16.4,2.4,0,
12806,1995,3,9,9.4,14.3,6.4,7.5,8.7
12807,1995,3,10,4,7.1,1.4,8.8,11.2
12808,1995,3,11,4.4,7.2,1.8,7.5,
12809,1995,3,12,4.7,7.8,1,6,8
12810,1995,3,13,5.4,10,1.6,3.3,
12811,1995,3,14,6.8,11.7,2,5,
12812,1995,3,15,10.2,17.1,2,2.5,
12813,1995,3,16,7.1,12.6,4.3,10,21.4
12814,1995,3,17,0.1,4.3,-3.6,4.3,
12815,1995,3,18,1.9,6.7,-2.5,4.3,0
12816,1995,3,19,4.7,9.9,-0.4,0.3,
12817,1995,3,20,9.2,13.8,4.9,3.5,
12818,1995,3,21,10.6,14.1,8.5,9.3,0
12819,1995,3,22,10.5,13.9,7.2,7.8,
12820,1995,3,23,8.1,9.2,6.5,9.5,0.8
12821,1995,3,24,5.1,6.5,4.1,10,2.6
12822,1995,3,25,5.1,8.9,2.7,9.8,0.4
12823,1995,3,26,5.1,9.2,0.3,3.3,
12824,1995,3,27,7.3,11.6,4.1,6.3,1.5
12825,1995,3,28,6.8,11.4,1.7,5,
12826,1995,3,29,7.5,10.7,4.4,8.5,0.6
12827,1995,3,30,9.9,16.5,3.9,4.8,
12828,1995,3,31,6.7,8.8,3.9,5.3,5.4
12829,1995,4,1,6,10.2,1.5,3.3,
12830,1995,4,2,3.8,8,-0.4,1,
12831,1995,4,3,5.6,10.6,0.5,0,
12832,1995,4,4,7.4,13.1,1.5,0,
12833,1995,4,5,8.3,13.6,4.7,4,
12834,1995,4,6,6.9,12.2,4.7,7.3,0.7
12835,1995,4,7,10.4,16.5,4.4,2.8,
12836,1995,4,8,14,18.8,10.8,3.5,0.3
12837,1995,4,9,10.4,13.7,5.9,7.5,0.4
12838,1995,4,10,8,13.1,3.1,0.8,
12839,1995,4,11,6.1,9.8,2.9,7,1.8
12840,1995,4,12,7,11.6,3.3,5.5,
12841,1995,4,13,11.6,18.1,5.4,3.8,
12842,1995,4,14,16.1,22.6,10.6,7,
12843,1995,4,15,15.8,23.1,10.1,5.5,
12844,1995,4,16,11.6,14.3,8.8,4.3,
12845,1995,4,17,14.7,21.8,9.3,3.8,
12846,1995,4,18,13.1,19.6,9,6.3,0.8
12847,1995,4,19,10.5,15.9,5.5,2.8,
12848,1995,4,20,11.2,16.5,6,0,
12849,1995,4,21,11.4,16.3,7.4,7.3,19.7
12850,1995,4,22,11.7,13.1,10.4,10,19.5
12851,1995,4,23,12.7,17.7,8.4,2.3,0.3
12852,1995,4,24,12.2,17.5,6.5,3.5,
12853,1995,4,25,13,19.3,9.1,4,0.9
12854,1995,4,26,13.2,19.4,7.2,0,
12855,1995,4,27,14.2,20.8,9.2,5,
12856,1995,4,28,16.3,23.2,8.7,0,
12857,1995,4,29,17.4,23.9,11.3,1.5,
12858,1995,4,30,18.4,25.2,10.4,5,
12859,1995,5,1,19.7,26.4,14.5,6,
12860,1995,5,2,17.3,22.2,12.8,6.5,0
12861,1995,5,3,13,17.2,9.3,4.5,
12862,1995,5,4,12.3,17.3,7.6,2.5,
12863,1995,5,5,13.8,18.5,8.1,2.8,
12864,1995,5,6,16.6,22.6,12.6,3.5,
12865,1995,5,7,16.8,22,13.6,5.8,
12866,1995,5,8,17.7,25.1,10.3,0.5,
12867,1995,5,9,20.2,25.1,14.1,2,
12868,1995,5,10,14.4,20.2,9.6,7,19.6
12869,1995,5,11,12.9,18.5,6.3,1.3,
12870,1995,5,12,17,24.9,7.5,0.5,
12871,1995,5,13,14.3,17.4,9.8,7.5,9.6
12872,1995,5,14,11.5,12.9,9.2,10,0.9
12873,1995,5,15,15.7,20.6,11.5,8.8,0
12874,1995,5,16,18.7,25.4,11.4,4.3,
12875,1995,5,17,19,25.1,12.7,1.3,
12876,1995,5,18,21.4,29,13.3,0,
12877,1995,5,19,22.1,26.2,14.9,5,
12878,1995,5,20,17.3,21.6,14.8,9.5,30.3
12879,1995,5,21,17.8,20.2,13.6,7.3,
12880,1995,5,22,16.3,22.4,10.3,4,0
12881,1995,5,23,18.6,25.6,11.8,1.5,
12882,1995,5,24,20.6,24.7,16.3,3.8,
12883,1995,5,25,18.6,19.7,16,10,0.2
12884,1995,5,26,17.5,22.5,13,2.5,
12885,1995,5,27,18,23.7,11.4,4.5,
12886,1995,5,28,18.4,21,16.4,10,0
